Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,datetime,Notes,Counter
Historical_MarshTrail,MT,3565-MT-2019-12-03-rabbit,1.0,rabbit,1.0,12/3/2019,18:15:00,2019-12-03 18:15:00, ,7175
Historical_MarshTrail,MT,61-MT-2019-11-22-rabbit,1.0,rabbit,1.0,11/22/2019,3:48:00,2019-11-22 03:48:00, ,6868
Historical_MarshTrail,MT,IMG_1072-MT-2020-02-23-rabbit,2.0,rabbit,1.0,2/23/2020,19:14:00,2020-02-23 19:14:00, ,7793
Historical_MarshTrail,MT,3939-MT-2019-12-07-rabbit,1.0,rabbit,1.0,12/7/2019,7:20:00,2019-12-07 07:20:00, ,7302
Historical_MarshTrail,MT,IMG_0172-MT-2020-01-13-coyote,3.0,coyote,1.0,1/13/2020,7:43:00,2020-01-13 07:43:00, ,7369
Historical_MarshTrail,MT,3926-MT-2019-12-07-rabbit,1.0,rabbit,1.0,12/7/2019,7:05:00,2019-12-07 07:05:00, ,7289
Historical_MarshTrail,MT,3572-MT-2019-12-04-rabbit,1.0,rabbit,1.0,12/4/2019,0:11:00,2019-12-04 00:11:00, ,7182
Historical_MarshTrail,MT,IMG_0334-MT-2020-02-07-rabbit,3.0,rabbit,1.0,2/7/2020,2:39:00,2020-02-07 02:39:00, ,7554
Historical_MarshTrail,MT,IMG_1866-MT-2019-11-21-rabbit,1.0,rabbit,1.0,11/21/2019,18:45:00,2019-11-21 18:45:00, ,6834
Historical_MarshTrail,MT,1058-MT-2019-11-23-rabbit,1.0,rabbit,1.0,11/23/2019,22:01:00,2019-11-23 22:01:00, ,6907
Historical_MarshTrail,MT,3754-MT-2019-12-05-rabbit,1.0,rabbit,1.0,12/5/2019,20:45:00,2019-12-05 20:45:00, ,7244
Historical_MarshTrail,MT,3563-MT-2019-12-03-rabbit,1.0,rabbit,1.0,12/3/2019,4:01:00,2019-12-03 04:01:00, ,7173
Historical_MarshTrail,MT,IMG_0496-MT-2020-01-22-coyote,3.0,coyote,1.0,1/22/2020,17:36:00,2020-01-22 17:36:00, ,7402
Historical_MarshTrail,MT,3771-MT-2019-12-05-rabbit,1.0,rabbit,2.0,12/5/2019,22:39:00,2019-12-05 22:39:00, ,7255
Historical_MarshTrail,MT,IMG_1754-MT-2019-11-19-coyote,2.0,coyote,1.0,11/19/2019,20:53:00,2019-11-19 20:53:00,whole body in frame,6829
Historical_MarshTrail,MT,IMG_1304-MT-2020-02-27-raccoon,3.0,raccoon,1.0,2/27/2020,6:51:00,2020-02-27 06:51:00, ,7874
Historical_MarshTrail,MT,IMG_0180-MT-2020-03-07-raccoon,3.0,raccoon,1.0,3/7/2020,1:28:00,2020-03-07 01:28:00, ,7959
Historical_MarshTrail,MT,IMG_0791-MT-2020-02-14-rabbit,2.0,rabbit,1.0,2/14/2020,20:43:00,2020-02-14 20:43:00, ,7643
Historical_MarshTrail,MT,IMG_0811-MT-2020-04-09-coyote,1.0,coyote,1.0,4/9/2020,16:59:00,2020-04-09 16:59:00, ,8150
Historical_MarshTrail,MT,IMG_0028-MT-2019-10-19-coyote,3.0,coyote,1.0,10/19/2019,2:53:00,2019-10-19 02:53:00, ,6738
Historical_MarshTrail,MT,3033-MT-2019-11-30-rabbit,1.0,rabbit,1.0,11/30/2019,0:54:00,2019-11-30 00:54:00, ,7007
Historical_MarshTrail,MT,3775-MT-2019-12-05-rabbit,3.0,rabbit,1.0,12/5/2019,22:45:00,2019-12-05 22:45:00, ,7259
Historical_MarshTrail,MT,3197-MT-2019-12-01-rabbit,1.0,rabbit,1.0,12/1/2019,1:30:00,2019-12-01 01:30:00, ,7058
Historical_MarshTrail,MT,IMG_0897-MT-2020-04-10-coyote,1.0,coyote,1.0,4/10/2020,10:35:00,2020-04-10 10:35:00,same coyote,8153
Historical_MarshTrail,MT,3178-MT-2019-12-01-rabbit,1.0,rabbit,1.0,12/1/2019,1:02:00,2019-12-01 01:02:00, ,7042
Historical_MarshTrail,MT,3173-MT-2019-12-01-rabbit,2.0,rabbit,1.0,12/1/2019,0:32:00,2019-12-01 00:32:00, ,7038
Historical_MarshTrail,MT,3634-MT-2019-12-04-coyote,3.0,coyote,2.0,12/4/2019,21:00:00,2019-12-04 21:00:00, ,7226
Historical_MarshTrail,MT,IMG_0449-MT-2019-11-04-coyote,2.0,coyote,1.0,11/4/2019,18:49:00,2019-11-04 18:49:00,side view of body,6770
Historical_MarshTrail,MT,IMG_1269-MT-2020-02-03-coyote,2.0,coyote,1.0,2/3/2020,1:45:00,2020-02-03 01:45:00,sniffing where the rabbit was,7432
Historical_MarshTrail,MT,IMG_0317-MT-2020-04-03-bird,1.0,bird,1.0,4/3/2020,9:31:00,2020-04-03 09:31:00, ,8137
Historical_MarshTrail,MT,3014-MT-2019-11-29-rabbit,1.0,rabbit,1.0,11/29/2019,19:17:00,2019-11-29 19:17:00, ,6992
Historical_MarshTrail,MT,IMG_1653-MT-2020-03-19-rabbit,1.0,rabbit,2.0,3/19/2020,22:48:00,2020-03-19 22:48:00, ,8072
Historical_MarshTrail,MT,IMG_0416-MT-2020-02-10-raccoon,2.0,raccoon,1.0,2/10/2020,2:30:00,2020-02-10 02:30:00, ,7589
Historical_MarshTrail,MT,3008-MT-2019-11-29-coyote,1.0,coyote,1.0,11/29/2019,18:43:00,2019-11-29 18:43:00, ,6988
Historical_MarshTrail,MT,RCNX0014-MT-2019-10-09-coyote,1.0,coyote,1.0,10/9/2019,3:54:00,2019-10-09 03:54:00, ,6717
Historical_MarshTrail,MT,IMG_0020-MT-2019-11-01-coyote,3.0,coyote,1.0,11/1/2019,6:20:00,2019-11-01 06:20:00,partial leg from previous image,6762
Historical_MarshTrail,MT,IMG_0113-MT-2020-02-06-coyote,3.0,coyote,1.0,2/6/2020,6:27:00,2020-02-06 06:27:00, ,7514
Historical_MarshTrail,MT,IMG_0415-MT-2020-02-10-raccoon,3.0,raccoon,1.0,2/10/2020,2:30:00,2020-02-10 02:30:00, ,7588
Historical_MarshTrail,MT,IMG_1606-MT-2019-11-16-rabbit,1.0,rabbit,1.0,11/16/2019,23:37:00,2019-11-16 23:37:00, ,6823
Historical_MarshTrail,MT,52-MT-2019-11-22-rabbit,2.0,rabbit,1.0,11/22/2019,3:46:00,2019-11-22 03:46:00, ,6862
Historical_MarshTrail,MT,IMG_0896-MT-2020-02-19-rabbit,3.0,rabbit,1.0,2/19/2020,2:07:00,2020-02-19 02:07:00, ,7696
Historical_MarshTrail,MT,IMG_2249-MT-2020-03-29-domestic dog,1.0,domestic dog,1.0,3/29/2020,8:31:00,2020-03-29 08:31:00, ,8115
Historical_MarshTrail,MT,IMG_0452-MT-2019-11-04-coyote,2.0,coyote,1.0,11/4/2019,18:58:00,2019-11-04 18:58:00,back view of tail and hind legs,6772
Historical_MarshTrail,MT,3333-MT-2019-12-02-rabbit,1.0,rabbit,1.0,12/2/2019,6:36:00,2019-12-02 06:36:00, ,7109
Historical_MarshTrail,MT,IMG_0035-MT-2020-02-05-rabbit,1.0,rabbit,1.0,2/5/2020,21:35:00,2020-02-05 21:35:00, ,7449
Historical_MarshTrail,MT,IMG_0701-MT-2020-02-11-rabbit,3.0,rabbit,1.0,2/11/2020,21:21:00,2020-02-11 21:21:00, ,7615
Historical_MarshTrail,MT,2786-MT-2019-11-27-rabbit,2.0,rabbit,1.0,11/27/2019,6:33:00,2019-11-27 06:33:00, ,6969
Historical_MarshTrail,MT,2793-MT-2019-11-27-rabbit,1.0,rabbit,1.0,11/27/2019,20:07:00,2019-11-27 20:07:00, ,6973
Historical_MarshTrail,MT,3589-MT-2019-12-04-rabbit,1.0,rabbit,2.0,12/4/2019,1:03:00,2019-12-04 01:03:00, ,7196
Historical_MarshTrail,MT,IMG_0340-MT-2020-02-07-rabbit,3.0,rabbit,1.0,2/7/2020,5:26:00,2020-02-07 05:26:00, ,7560
Historical_MarshTrail,MT,IMG_0494-MT-2020-02-11-rabbit,3.0,rabbit,1.0,2/11/2020,4:02:00,2020-02-11 04:02:00,Very unclear,7607
Historical_MarshTrail,MT,IMG_0022-MT-2019-11-01-coyote,2.0,coyote,1.0,11/1/2019,6:20:00,2019-11-01 06:20:00, ,6763
Historical_MarshTrail,MT,IMG_0041-MT-2020-02-05-rabbit,2.0,rabbit,2.0,2/5/2020,21:38:00,2020-02-05 21:38:00, ,7455
Historical_MarshTrail,MT,IMG_0050-MT-2020-04-01-rabbit,2.0,rabbit,1.0,4/1/2020,20:13:00,2020-04-01 20:13:00,same rabbit,8127
Historical_MarshTrail,MT,IMG_1783-MT-2020-03-22-rabbit,3.0,rabbit,1.0,3/22/2020,0:42:00,2020-03-22 00:42:00, ,8083
Historical_MarshTrail,MT,536-MT-2019-11-23-rabbit,1.0,rabbit,1.0,11/23/2019,4:48:00,2019-11-23 04:48:00, ,6885
Historical_MarshTrail,MT,IMG_0274-MT-2020-01-17-coyote,3.0,coyote,1.0,1/17/2020,1:13:00,2020-01-17 01:13:00, ,7378
Historical_MarshTrail,MT,3052-MT-2019-11-30-rabbit,3.0,rabbit,1.0,11/30/2019,6:00:00,2019-11-30 06:00:00, ,7021
Historical_MarshTrail,MT,IMG_1065-MT-2020-02-23-rabbit,1.0,rabbit,2.0,2/23/2020,19:03:00,2020-02-23 19:03:00, ,7786
Historical_MarshTrail,MT,2787-MT-2019-11-27-rabbit,2.0,rabbit,1.0,11/27/2019,6:33:00,2019-11-27 06:33:00, ,6970
Historical_MarshTrail,MT,3331-MT-2019-12-02-rabbit,1.0,rabbit,1.0,12/2/2019,6:36:00,2019-12-02 06:36:00, ,7107
Historical_MarshTrail,MT,3295-MT-2019-12-01-rabbit,1.0,rabbit,1.0,12/1/2019,21:10:00,2019-12-01 21:10:00, ,7080
Historical_MarshTrail,MT,IMG_1956-MT-2020-02-05-raccoon,2.0,raccoon,1.0,2/5/2020,4:19:00,2020-02-05 04:19:00, ,7436
Historical_MarshTrail,MT,IMG_1287-MT-2020-02-26-rabbit,1.0,rabbit,1.0,2/26/2020,22:33:00,2020-02-26 22:33:00, ,7863
Historical_MarshTrail,MT,IMG_0812-MT-2019-10-28-opossum,3.0,opossum,1.0,10/28/2019,22:49:00,2019-10-28 22:49:00, ,6756
Historical_MarshTrail,MT,28-MT-2019-11-22-rabbit,2.0,rabbit,1.0,11/22/2019,1:43:00,2019-11-22 01:43:00, ,6840
Historical_MarshTrail,MT,IMG_0082-MT-2020-02-06-coyote,3.0,coyote,1.0,2/6/2020,0:21:00,2020-02-06 00:21:00, ,7493
Historical_MarshTrail,MT,1572-MT-2019-11-25-rabbit,1.0,rabbit,1.0,11/25/2019,4:50:00,2019-11-25 04:50:00, ,6945
Historical_MarshTrail,MT,3927-MT-2019-12-07-rabbit,1.0,rabbit,1.0,12/7/2019,7:05:00,2019-12-07 07:05:00, ,7290
Historical_MarshTrail,MT,IMG_1602-MT-2019-11-16-raccoon,2.0,raccoon,2.0,11/16/2019,21:18:00,2019-11-16 21:18:00, ,6821
Historical_MarshTrail,MT,IMG_0097-MT-2020-02-06-rabbit,1.0,rabbit,1.0,2/6/2020,1:39:00,2020-02-06 01:39:00, ,7501
Historical_MarshTrail,MT,533-MT-2019-11-23-rabbit,2.0,rabbit,1.0,11/23/2019,4:46:00,2019-11-23 04:46:00, ,6882
Historical_MarshTrail,MT,IMG_1342-MT-2020-03-16-coyote,3.0,coyote,1.0,3/16/2020,20:20:00,2020-03-16 20:20:00, ,8024
Historical_MarshTrail,MT,3594-MT-2019-12-04-rabbit,1.0,rabbit,2.0,12/4/2019,1:04:00,2019-12-04 01:04:00, ,7201
Historical_MarshTrail,MT,IMG_0970-MT-2020-02-21-rabbit,3.0,rabbit,1.0,2/21/2020,3:08:00,2020-02-21 03:08:00, ,7729
Historical_MarshTrail,MT,1063-MT-2019-11-24-rabbit,1.0,rabbit,1.0,11/24/2019,5:59:00,2019-11-24 05:59:00, ,6911
Historical_MarshTrail,MT,IMG_1193-MT-2019-11-10-raccoon,2.0,raccoon,2.0,11/10/2019,19:32:00,2019-11-10 19:32:00,raccoon following leader,6809
Historical_MarshTrail,MT,553-MT-2019-11-23-rabbit,1.0,rabbit,1.0,11/23/2019,5:02:00,2019-11-23 05:02:00,looking directly at camera,6902
Historical_MarshTrail,MT,IMG_1177-MT-2020-03-13-rabbit,1.0,rabbit,1.0,3/13/2020,2:03:00,2020-03-13 02:03:00, ,8001
Historical_MarshTrail,MT,4572-MT-2019-12-10-rabbit,1.0,rabbit,1.0,12/10/2019,0:55:00,2019-12-10 00:55:00, ,7360
Historical_MarshTrail,MT,1565-MT-2019-11-25-rabbit,1.0,rabbit,1.0,11/25/2019,4:46:00,2019-11-25 04:46:00, ,6938
Historical_MarshTrail,MT,3053-MT-2019-11-30-rabbit,2.0,rabbit,1.0,11/30/2019,6:00:00,2019-11-30 06:00:00, ,7022
Historical_MarshTrail,MT,IMG_0107-MT-2020-02-06-rabbit,3.0,rabbit,1.0,2/6/2020,4:03:00,2020-02-06 04:03:00,Unknown bright object at top,7511
Historical_MarshTrail,MT,3753-MT-2019-12-05-rabbit,1.0,rabbit,1.0,12/5/2019,20:18:00,2019-12-05 20:18:00, ,7243
Historical_MarshTrail,MT,3576-MT-2019-12-04-rabbit,1.0,rabbit,1.0,12/4/2019,0:14:00,2019-12-04 00:14:00, ,7186
Historical_MarshTrail,MT,2256-MT-2019-11-26-rabbit,1.0,rabbit,1.0,11/26/2019,6:57:00,2019-11-26 06:57:00, ,6966
Historical_MarshTrail,MT,IMG_0587-MT-2020-01-26-raccoon,1.0,raccoon,1.0,1/26/2020,0:38:00,2020-01-26 00:38:00, ,7411
Historical_MarshTrail,MT,3539-MT-2019-12-02-rabbit,1.0,rabbit,1.0,12/2/2019,2:40:00,2019-12-02 02:40:00, ,7152
Historical_MarshTrail,MT,3525-MT-2019-12-02-rabbit,1.0,rabbit,1.0,12/2/2019,2:28:00,2019-12-02 02:28:00, ,7138
Historical_MarshTrail,MT,IMG_1161-MT-2020-03-12-rabbit,3.0,rabbit,1.0,3/12/2020,21:19:00,2020-03-12 21:19:00, ,7997
Historical_MarshTrail,MT,3983-MT-2019-12-07-rabbit,1.0,rabbit,1.0,12/7/2019,23:47:00,2019-12-07 23:47:00, ,7337
Historical_MarshTrail,MT,IMG_0584-MT-2020-01-26-rabbit,2.0,rabbit,1.0,1/26/2020,0:13:00,2020-01-26 00:13:00, ,7410
Historical_MarshTrail,MT,IMG_0602-MT-2020-01-26-coyote,3.0,coyote,1.0,1/26/2020,18:14:00,2020-01-26 18:14:00, ,7415
Historical_MarshTrail,MT,IMG_0306-MT-2020-02-07-rabbit,3.0,rabbit,1.0,2/7/2020,1:06:00,2020-02-07 01:06:00, ,7531
Historical_MarshTrail,MT,IMG_1339-MT-2020-02-27-rabbit,1.0,rabbit,1.0,2/27/2020,22:35:00,2020-02-27 22:35:00, ,7877
Historical_MarshTrail,MT,IMG_1033-MT-2020-02-22-rabbit,3.0,rabbit,1.0,2/22/2020,22:31:00,2020-02-22 22:31:00, ,7768
Historical_MarshTrail,MT,IMG_0943-MT-2020-02-20-rabbit,1.0,rabbit,1.0,2/20/2020,18:52:00,2020-02-20 18:52:00, ,7708
Historical_MarshTrail,MT,IMG_0808-MT-2020-04-09-coyote,1.0,coyote,1.0,4/9/2020,16:36:00,2020-04-09 16:36:00, ,8149
Historical_MarshTrail,MT,3973-MT-2019-12-07-rabbit,1.0,rabbit,1.0,12/7/2019,22:52:00,2019-12-07 22:52:00, ,7328
Historical_MarshTrail,MT,540-MT-2019-11-23-rabbit,2.0,rabbit,1.0,11/23/2019,4:56:00,2019-11-23 04:56:00, ,6889
Historical_MarshTrail,MT,IMG_0427-MT-2020-02-10-coyote,3.0,coyote,1.0,2/10/2020,6:24:00,2020-02-10 06:24:00, ,7600
Historical_MarshTrail,MT,3560-MT-2019-12-03-rabbit,2.0,rabbit,2.0,12/3/2019,4:00:00,2019-12-03 04:00:00, ,7170
Historical_MarshTrail,MT,IMG_2594-MT-2020-04-12-coyote,1.0,coyote,1.0,4/12/2020,17:41:00,2020-04-12 17:41:00,same coyote,8158
Historical_MarshTrail,MT,IMG_0421-MT-2020-04-05-rabbit,2.0,rabbit,1.0,4/5/2020,3:08:00,2020-04-05 03:08:00, ,8143
Historical_MarshTrail,MT,3795-MT-2019-12-06-rabbit,3.0,rabbit,1.0,12/6/2019,4:15:00,2019-12-06 04:15:00, ,7277
Historical_MarshTrail,MT,IMG_0949-MT-2020-02-20-rabbit,1.0,rabbit,1.0,2/20/2020,19:02:00,2020-02-20 19:02:00,Very cute!!,7714
Historical_MarshTrail,MT,3921-MT-2019-12-06-rabbit,1.0,rabbit,1.0,12/6/2019,19:24:00,2019-12-06 19:24:00, ,7287
Historical_MarshTrail,MT,IMG_1100-MT-2020-02-24-rabbit,3.0,rabbit,1.0,2/24/2020,4:34:00,2020-02-24 04:34:00, ,7810
Historical_MarshTrail,MT,IMG_0932-MT-2020-02-20-rabbit,3.0,rabbit,1.0,2/20/2020,2:14:00,2020-02-20 02:14:00, ,7706
Historical_MarshTrail,MT,3947-MT-2019-12-07-rabbit,1.0,rabbit,1.0,12/7/2019,21:47:00,2019-12-07 21:47:00, ,7304
Historical_MarshTrail,MT,IMG_0216-MT-2020-01-13-rabbit,2.0,rabbit,1.0,1/13/2020,20:20:00,2020-01-13 20:20:00, ,7371
Historical_MarshTrail,MT,IMG_0862-MT-2020-02-17-rabbit,3.0,rabbit,1.0,2/17/2020,20:38:00,2020-02-17 20:38:00, ,7675
